symbol,name,reportDate,fiscalDateEnding,estimate,currency
JBL,Jabil Inc,12/13/2023,11/30/2023,2.37,USD
JBLU,Jetblue Airways Corp,10/23/2023,9/30/2023,-0.12,USD
JBSAY,JBSAY,11/13/2023,9/30/2023,0.1002,BRL
JBSS,Sanfilippo (John B.) & Son Inc,10/30/2023,9/30/2023,1.25,USD
JBT,John Bean Technologies Corp,10/24/2023,9/30/2023,0.96,USD
JCI,Johnson Controls International plc,11/1/2023,9/30/2023,1.1,USD
JCTCF,Jewett-Cameron Trading Co. Ltd,11/27/2023,8/31/2023,,USD
JD,JD.com Inc,11/17/2023,9/30/2023,5.91,CNY
JECFF,JECFF,11/27/2023,9/30/2023,,USD
JEF,Jefferies Financial Group Inc,9/27/2023,6/30/2023,0.33,USD
JELD,JELD-WEN Holding Inc,10/30/2023,9/30/2023,0.34,USD
JERT,JERT,11/7/2023,9/30/2023,0,USD
JETMF,JETMF,11/20/2023,9/30/2023,0,USD
JEXYY,JEXYY,10/30/2023,9/30/2023,0.7441,CNY
JFBC,JFBC,11/6/2023,9/30/2023,,USD
JFIN,Jiayin Group Inc,11/21/2023,9/30/2023,,CNY
JG,Aurora Mobile Ltd,11/21/2023,9/30/2023,-0.2091,CNY
JGLDF,JGLDF,11/27/2023,9/30/2023,,CAD
JHG,Janus Henderson Group plc,10/25/2023,9/30/2023,0.56,USD
JHI,John Hancock Investors Trust,12/21/2023,9/30/2023,,USD
JHX,James Hardie Industries plc,11/9/2023,9/30/2023,0.3472,USD
JILL,J.Jill Inc,12/4/2023,10/31/2023,0.6,USD
JINFF,JINFF,11/13/2023,9/30/2023,,USD
JJSF,J&J Snack Foods Corp,11/13/2023,9/30/2023,1.72,USD
JKHY,Jack Henry & Associates Inc,11/6/2023,9/30/2023,1.32,USD
JKS,JinkoSolar Holding Co. Ltd,10/26/2023,9/30/2023,1.44,USD
JKSM,JKSM,11/15/2023,9/30/2023,,USD
JLL,Jones Lang Lasalle Inc,10/31/2023,9/30/2023,2.96,USD
JMIA,Jumia Technologies Ag,11/15/2023,9/30/2023,,USD
JMPHF,JMPHF,11/28/2023,9/30/2023,,CAD
JMPLY,JMPLY,11/22/2023,9/30/2023,0,GBP
JNCCF,JNCCF,11/23/2023,9/30/2023,,CAD
JNCE,JNCE,11/8/2023,9/30/2023,,USD
JNJ,Johnson & Johnson,10/17/2023,9/30/2023,2.51,USD
JNPR,Juniper Networks Inc,10/26/2023,9/30/2023,0.55,USD
JOAN,JOANN Inc,12/11/2023,10/31/2023,-0.21,USD
JOB,GEE Group Inc,12/18/2023,9/30/2023,0.02,USD
JOBY,Joby Aviation Inc,10/30/2023,9/30/2023,-0.18,USD
JOE,St. Joe Company,10/24/2023,9/30/2023,,USD
JOUT,Johnson Outdoors Inc - Class A,12/7/2023,9/30/2023,0.63,USD
JPIVF,JPIVF,12/14/2023,9/30/2023,,GBP
JPM,JPMorgan Chase & Company,10/13/2023,9/30/2023,3.59,USD
JPPYY,JPPYY,12/11/2023,9/30/2023,,CNY
JPSWY,JPSWY,11/13/2023,9/30/2023,0,JPY
JRJCY,JRJCY,11/30/2023,9/30/2023,0,USD
JRJRQ,JRJRQ,11/29/2023,9/30/2023,0,USD
JRNGF,JRNGF,10/30/2023,9/30/2023,,CAD
JRSH,Jerash holdings (US) Inc,11/8/2023,9/30/2023,0.07,USD
JRSS,JRSS,11/12/2023,9/30/2023,,USD
JRSSD,JRSSD,11/12/2023,9/30/2023,,USD
JRVMF,JRVMF,11/13/2023,9/30/2023,0,AUD
JRVR,James River Group Holdings Ltd,10/30/2023,9/30/2023,0.47,USD
JSAIY,JSAIY,11/2/2023,9/30/2023,0,GBP
JSDA,JSDA,11/1/2023,9/30/2023,,USD
JSPR,Jasper Therapeutics Inc,11/8/2023,9/30/2023,-0.15,USD
JT,Jianpu Technology Inc,11/30/2023,9/30/2023,,USD
JTKWY,JTKWY,11/29/2023,9/30/2023,0,EUR
JUPW,JUPW,11/13/2023,9/30/2023,0,USD
JUSHF,JUSHF,11/13/2023,9/30/2023,-0.08,USD
JUVF,JUVF,10/18/2023,9/30/2023,,USD
JWLLF,JWLLF,11/1/2023,9/30/2023,,CAD
JWN,Nordstrom Inc,11/20/2023,10/31/2023,0.13,USD
JXN,Jackson Financial Inc - Class A,11/9/2023,9/30/2023,3.77,USD
JYNT,Joint Corp,11/1/2023,9/30/2023,0.02,USD
K,Kellogg Company,11/2/2023,9/30/2023,0.93,USD
KA,Kineta Inc,11/13/2023,9/30/2023,-0.56,USD
KAJMY,KAJMY,11/14/2023,9/30/2023,0.4421,JPY
KAL,KAL,11/8/2023,9/30/2023,-23.1,USD
KALA,Kala Pharmaceuticals Inc,11/6/2023,9/30/2023,-2.15,USD
KALRQ,KALRQ,11/8/2023,9/30/2023,-23.1,USD
KALU,Kaiser Aluminum Corp,10/17/2023,9/30/2023,0.47,USD
KALV,KalVista Pharmaceuticals Inc,12/6/2023,10/31/2023,-0.79,USD
KAMN,Kaman Corp,10/30/2023,9/30/2023,0.08,USD
KAR,Openlane Inc,10/30/2023,9/30/2023,0.14,USD
KARO,Karooooo Ltd,10/10/2023,8/31/2023,5.28,ZAR
KASHF,KASHF,11/29/2023,9/30/2023,,USD
KAYS,KAYS,11/20/2023,9/30/2023,,USD
KB,KB Financial Group Inc,10/26/2023,9/30/2023,2.86,KRW
KBAL,KBAL,11/1/2023,9/30/2023,,USD
KBLB,KBLB,11/13/2023,9/30/2023,,USD
KBNT,Kubient Inc,11/13/2023,9/30/2023,-0.11,USD
KBR,KBR Inc,10/24/2023,9/30/2023,0.74,USD
KBRLF,KBRLF,11/7/2023,9/30/2023,,CAD
KC,Kingsoft Cloud Holdings Ltd,11/21/2023,9/30/2023,-0.17,CNY
KCDMY,KCDMY,10/19/2023,9/30/2023,0.1731,MXN
KCLI,KCLI,10/26/2023,9/30/2023,,USD
KD,Kyndryl Holdings Inc,11/6/2023,9/30/2023,-0.66,USD
KDCCF,KDCCF,11/15/2023,9/30/2023,,CAD
KDDIY,KDDIY,11/3/2023,9/30/2023,0.2773,JPY
KDKGF,KDKGF,10/25/2023,8/31/2023,,CAD
KDNY,Chinook Therapeutics Inc,11/8/2023,9/30/2023,-0.84,USD
KDOZF,KDOZF,11/15/2023,9/30/2023,,USD
KDP,Keurig Dr Pepper Inc,10/25/2023,9/30/2023,0.47,USD
KE,Kimball Electronics Inc,11/6/2023,9/30/2023,0.44,USD
KEGX,KEGX,11/13/2023,9/30/2023,0,USD
KELTF,KELTF,11/8/2023,9/30/2023,,CAD
KELYA,Kelly Services Inc - Class A,11/8/2023,9/30/2023,0.25,USD
KELYB,Kelly Services Inc - Class B,11/8/2023,9/30/2023,0.248,USD
KEN,Kenon Holdings Ltd,11/28/2023,9/30/2023,,USD
KEP,Korea Electric Power,11/15/2023,9/30/2023,0.5114,KRW
KEQU,Kewaunee Scientific Corporation,12/5/2023,10/31/2023,,USD
KERN,Akerna Corp,11/13/2023,9/30/2023,-0.43,USD
KEX,Kirby Corp,10/23/2023,9/30/2023,1.02,USD
KEY,Keycorp,10/19/2023,9/30/2023,0.28,USD
KEYS,Keysight Technologies Inc,11/15/2023,10/31/2023,1.87,USD
KEYUF,KEYUF,11/7/2023,9/30/2023,,CAD
KFFB,Kentucky First Federal Bancorp,11/7/2023,9/30/2023,,USD
KFRC,Kforce Inc,10/30/2023,9/30/2023,0.77,USD
KFS,Kingsway Financial Services Inc,11/8/2023,9/30/2023,,USD
KFY,Korn Ferry,12/6/2023,10/31/2023,0.95,USD
KGC,Kinross Gold Corp,11/8/2023,9/30/2023,0.1,USD
KGEIF,KGEIF,11/2/2023,9/30/2023,0.29,USD
KGFHY,KGFHY,11/22/2023,10/31/2023,0,GBP
KGJI,KGJI,11/15/2023,9/30/2023,0,USD
KGS,Kodiak Gas Services Inc,11/29/2023,9/30/2023,0.2,USD
KHC,Kraft Heinz Company,10/24/2023,9/30/2023,0.66,USD
KHOLY,KHOLY,11/6/2023,9/30/2023,1.05,TRY
KHOTF,KHOTF,11/9/2023,9/30/2023,0.0062,USD
KHRNF,KHRNF,10/2/2023,9/30/2023,,USD
KHTRF,KHTRF,11/8/2023,9/30/2023,,CAD
KIDS,OrthoPediatrics Corp,10/30/2023,9/30/2023,-0.22,USD
KIM,Kimco Realty Corporation,10/25/2023,9/30/2023,0.1606,USD
KIND,Nextdoor Holdings Inc - Class A,11/6/2023,9/30/2023,-0.1,USD
KINS,Kingstone Cos. Inc,11/13/2023,9/30/2023,-0.05,USD
KIQ,Kelso Technologies Inc,11/8/2023,9/30/2023,,USD
KIRK,Kirkland`s Inc,11/30/2023,10/31/2023,-0.53,USD
KIROY,KIROY,10/24/2023,9/30/2023,0,ZAR
KISB,KISB,10/18/2023,9/30/2023,,USD
KITT,Nauticus Robotics Inc,11/14/2023,9/30/2023,-0.16,USD
KKPNY,KKPNY,10/25/2023,9/30/2023,0.0533,EUR
KKR,KKR & Co. Inc,10/31/2023,9/30/2023,0.812,USD
KLAC,KLA Corp,10/24/2023,9/30/2023,5.41,USD
KLBAY,KLBAY,10/25/2023,9/30/2023,0.1738,BRL
KLDCF,KLDCF,11/24/2023,9/30/2023,,CAD
KLDI,KLDI,11/7/2023,9/30/2023,,USD
KLIC,Kulicke & Soffa Industries Inc,11/14/2023,9/30/2023,0.43,USD
KLNG,KLNG,11/13/2023,9/30/2023,,USD
KLR,Kaleyra Inc,11/6/2023,9/30/2023,-0.42,USD
KLTR,Kaltura Inc,10/31/2023,9/30/2023,-0.02,USD
KLXE,KLX Energy Services Holdings Inc,11/7/2023,10/31/2023,0.54,USD
KMB,Kimberly-Clark Corp,10/24/2023,9/30/2023,1.57,USD
KMDA,Kamada Ltd,11/20/2023,9/30/2023,0.03,USD
KMI,Kinder Morgan Inc - Class P,10/17/2023,9/30/2023,0.26,USD
KMMPF,KMMPF,11/6/2023,9/30/2023,,CAD
KMPH,KMPH,11/7/2023,9/30/2023,,USD
KMPR,Kemper Corporation,10/31/2023,9/30/2023,0.3,USD
KMT,Kennametal Inc,10/30/2023,9/30/2023,0.36,USD
KMTUY,KMTUY,10/30/2023,9/30/2023,0.6245,JPY
KMX,Carmax Inc,9/28/2023,8/31/2023,0.77,USD
KMX,Carmax Inc,12/20/2023,11/30/2023,0.5011,USD
KN,Knowles Corp,10/25/2023,9/30/2023,0.28,USD
KNBIF,KNBIF,11/22/2023,9/30/2023,,CAD
KNBWF,KNBWF,11/8/2023,9/30/2023,,JPY
KNBWY,KNBWY,11/8/2023,9/30/2023,0.3383,JPY
KNDI,Kandi Technologies Group Inc,11/6/2023,9/30/2023,,USD
KNF,Knife River Corp,11/29/2023,9/30/2023,1.87,USD
KNOP,KNOT Offshore Partners LP,11/27/2023,9/30/2023,-0.07,USD
KNOS,KNOS,11/20/2023,9/30/2023,0,USD
KNSA,Kiniksa Pharmaceuticals Ltd - Class A,10/30/2023,9/30/2023,-0.17,USD
KNSL,Kinsale Capital Group Inc,10/25/2023,9/30/2023,2.76,USD
KNTE,Kinnate Biopharma Inc,11/8/2023,9/30/2023,-0.67,USD
KNTK,Kinetik Holdings Inc - Class A,11/7/2023,9/30/2023,0.63,USD
KNTNF,KNTNF,11/13/2023,9/30/2023,0.0708,USD
KNW,Know Labs Inc,12/18/2023,9/30/2023,-0.04,USD
KNX,Knight-Swift Transportation Holdings Inc - Class A,10/17/2023,9/30/2023,0.41,USD
KO,Coca-Cola Company,10/23/2023,9/30/2023,0.65,USD
KOD,Kodiak Sciences Inc,11/7/2023,9/30/2023,-1.23,USD
KODK,Eastman Kodak Company,11/6/2023,9/30/2023,,USD
KOF,Coca-Cola Femsa S.A.B. DE C.V.,10/26/2023,9/30/2023,21.72,USD
KOMOF,KOMOF,11/24/2023,9/30/2023,,CAD
KOOYF,KOOYF,11/22/2023,9/30/2023,,CAD
KOP,Koppers Holdings Inc,11/2/2023,9/30/2023,1.32,USD
KOPN,Kopin Corp,10/30/2023,9/30/2023,-0.03,USD
KORE,Kore Group Holdings Inc,11/13/2023,9/30/2023,-0.1106,USD
KOS,Kosmos Energy Ltd,11/6/2023,9/30/2023,0.14,USD
KOSS,Koss Corp,10/26/2023,9/30/2023,,USD
KPELY,KPELY,10/19/2023,9/30/2023,0.142,SGD
KPIFF,KPIFF,12/18/2023,10/31/2023,,CAD
KPLT,Katapult Holdings Inc,11/7/2023,9/30/2023,-1.79,USD
KPRX,Kiora Pharmaceuticals Inc,11/7/2023,9/30/2023,-0.35,USD
KPTI,Karyopharm Therapeutics Inc,11/1/2023,9/30/2023,-0.28,USD
KPTSF,KPTSF,11/7/2023,9/30/2023,,CAD
KRBP,KRBP,11/13/2023,9/30/2023,,USD
KRC,Kilroy Realty Corp,10/23/2023,9/30/2023,0.35,USD
KREF,KKR Real Estate Finance Trust Inc,10/23/2023,9/30/2023,0.22,USD
KRG,Kite Realty Group Trust,10/30/2023,9/30/2023,0.01,USD
KRKNF,KRKNF,11/27/2023,9/30/2023,,CAD
KRKR,36Kr Holdings Inc,12/4/2023,9/30/2023,,CNY
KRLCF,KRLCF,11/14/2023,9/30/2023,,USD
KRLTF,KRLTF,11/13/2023,9/30/2023,,CAD
KRMD,KORU Medical Systems Inc,11/7/2023,9/30/2023,-0.0471,USD
KRNL,Kernel Group Holdings Inc - Class A,11/6/2023,9/30/2023,,USD
KRNT,Kornit Digital Ltd,11/7/2023,9/30/2023,-0.08,USD
KRNY,Kearny Financial Corp,10/25/2023,9/30/2023,0.14,USD
KRO,Kronos Worldwide Inc,10/31/2023,9/30/2023,-0.05,USD
KRON,Kronos Bio Inc,11/6/2023,9/30/2023,-0.51,USD
KROS,Keros Therapeutics Inc,11/1/2023,9/30/2023,-1.35,USD
KRP,Kimbell Royalty Partners LP,11/1/2023,9/30/2023,0.31,USD
KRRGF,KRRGF,11/6/2023,9/30/2023,,CAD
KRT,Karat Packaging Inc,11/8/2023,9/30/2023,0.44,USD
KRTX,Karuna Therapeutics Inc,11/1/2023,9/30/2023,-2.74,USD
KRUS,Kura Sushi USA Inc - Class A,11/8/2023,8/31/2023,0.24,USD
KRYS,Krystal Biotech Inc,11/6/2023,9/30/2023,-1.14,USD
KSBI,KSBI,10/17/2023,9/30/2023,,USD
KSCP,Knightscope Inc - Class A,11/18/2023,9/30/2023,-0.09,USD
KSIOF,KSIOF,11/7/2023,9/30/2023,,CAD
KSPN,KSPN,12/5/2023,11/30/2023,-0.79,USD
KSS,Kohl`s Corp,11/15/2023,10/31/2023,0.37,USD
KT,KT Corporation,11/10/2023,9/30/2023,0.424,USD
KTB,Kontoor Brands Inc,11/1/2023,9/30/2023,1.18,USD
KTCC,Key Tronic Corp,10/30/2023,9/30/2023,,USD
KTEL,KTEL,11/13/2023,9/30/2023,,USD
KTHN,KTHN,10/18/2023,9/30/2023,,USD
KTOS,Kratos Defense & Security Solutions Inc,11/1/2023,9/30/2023,0.09,USD
KTPPF,KTPPF,11/21/2023,9/30/2023,,CAD
KTRA,Kintara Therapeutics Inc,11/7/2023,9/30/2023,-0.58,USD
KTTA,Pasithea Therapeutics Corp,11/14/2023,9/30/2023,-0.18,USD
KTYCF,KTYCF,11/7/2023,9/30/2023,,CAD
KUBTY,KUBTY,11/9/2023,9/30/2023,1.3,JPY
KUKE,Kuke Music Holding Ltd,11/6/2023,9/30/2023,,CNY
KULR,KULR Technology Group Inc,11/7/2023,9/30/2023,-0.05,USD
KURA,Kura Oncology Inc,11/1/2023,9/30/2023,-0.55,USD
KUYAF,KUYAF,11/23/2023,10/31/2023,,USD
KVHI,KVH Industries Inc,12/4/2023,9/30/2023,-0.02,USD
KVUE,Kenvue Inc,10/26/2023,9/30/2023,0.32,USD
KW,Kennedy-Wilson Holdings Inc,10/31/2023,9/30/2023,0.08,USD
KWAC,KWAC,11/14/2023,9/30/2023,,USD
KWHIY,KWHIY,11/2/2023,9/30/2023,0.1385,JPY
KWIK,KWIK,11/13/2023,9/30/2023,,USD
KWR,Quaker Houghton,11/1/2023,9/30/2023,1.9,USD
KXSCF,KXSCF,11/1/2023,9/30/2023,,USD
KYMR,Kymera Therapeutics Inc,11/1/2023,9/30/2023,-0.72,USD
KYN,Kayne Anderson Energy Infrastructure Fund Inc,10/31/2023,8/31/2023,0,USD
KYOCY,KYOCY,10/30/2023,9/30/2023,0.7543,JPY
KZR,Kezar Life Sciences Inc,11/8/2023,9/30/2023,-0.36,USD
L,Loews Corp,10/30/2023,9/30/2023,,USD
LAB,Standard BioTools Inc,11/6/2023,9/30/2023,-0.12,USD
LABP,Landos Biopharma Inc,11/8/2023,9/30/2023,-0.88,USD
LAC,Lithium Americas Corp,10/25/2023,9/30/2023,0.1,USD
LAD,Lithia Motors Inc - Class A,10/17/2023,9/30/2023,10.22,USD
LADR,Ladder Capital Corp - Class A,10/25/2023,9/30/2023,0.33,USD
LADX,LADX,11/8/2023,9/30/2023,,USD
LADXD,LADXD,11/8/2023,9/30/2023,,USD
LAKE,Lakeland Industries Inc,12/6/2023,10/31/2023,0.27,USD
LAMR,Lamar Advertising Co - Class A,11/2/2023,9/30/2023,1.38,USD
LANC,Lancaster Colony Corp,11/1/2023,9/30/2023,1.59,USD
LAND,Gladstone Land Corp,11/6/2023,9/30/2023,-0.09,USD
LARK,Landmark Bancorp Inc,10/31/2023,9/30/2023,,USD
LASE,Laser Photonics Corp,11/7/2023,9/30/2023,0,USD
LASLY,LASLY,11/27/2023,9/30/2023,0,CNY
LASR,nLIGHT Inc,11/1/2023,9/30/2023,-0.08,USD
LAUR,Laureate Education Inc,11/1/2023,9/30/2023,0.19,USD
LAW,CS Disco Inc,11/8/2023,9/30/2023,-0.11,USD
LAZ,Lazard Ltd - Class A,10/25/2023,9/30/2023,0.23,USD
LAZR,Luminar Technologies Inc - Class A,10/31/2023,9/30/2023,-0.19,USD
LAZY,Lazydays Holdings Inc,11/1/2023,9/30/2023,0.1,USD
LBAI,Lakeland Bancorp Inc,10/25/2023,9/30/2023,0.35,USD
LBAS,LBAS,11/1/2023,8/31/2023,0,USD
LBC,Luther Burbank Corp,10/23/2023,9/30/2023,0.12,USD
LBLCF,LBLCF,11/14/2023,9/30/2023,,CAD
LBPH,Longboard Pharmaceuticals Inc,11/1/2023,9/30/2023,-0.7,USD
LBRDA,Liberty Broadband Corp - Series A,11/2/2023,9/30/2023,1.8,USD
LBRDK,Liberty Broadband Corp - Series C,11/9/2023,9/30/2023,1.78,USD
LBRT,Liberty Energy Inc - Class A,10/18/2023,9/30/2023,0.73,USD
LBTI,LBTI,11/7/2023,9/30/2023,0,USD
LBTYA,Liberty Global plc - Class A,10/30/2023,9/30/2023,-0.05,USD
LBTYB,Liberty Global plc - Class B,10/31/2023,9/30/2023,-0.0133,USD
LBTYK,Liberty Global plc - Class C,10/31/2023,9/30/2023,-0.0133,USD
LBUY,LBUY,9/25/2023,6/30/2023,,USD
LBUY,LBUY,11/20/2023,9/30/2023,,USD
LC,LendingClub Corp,10/24/2023,9/30/2023,0.02,USD
LCGMF,LCGMF,11/27/2023,9/30/2023,0,USD
LCI,LCI,10/31/2023,9/30/2023,,USD
LCID,Lucid Group Inc,11/6/2023,9/30/2023,-0.36,USD
LCII,LCI Industries,10/30/2023,9/30/2023,1.49,USD
LCIN,LCIN,10/31/2023,9/30/2023,,USD
LCINQ,LCINQ,10/31/2023,9/30/2023,,USD
LCNB,LCNB Corp,10/18/2023,9/30/2023,0.4,USD
LCSHF,LCSHF,11/2/2023,9/30/2023,0,USD
LCTC,LCTC,11/8/2023,9/30/2023,,USD
LCTX,Lineage Cell Therapeutics Inc,11/8/2023,9/30/2023,-0.04,USD
LCUT,Lifetime Brands Inc,11/1/2023,9/30/2023,0.26,USD
LDDFF,LDDFF,11/18/2023,9/30/2023,,USD
LDI,LoanDepot Inc - Class A,11/6/2023,9/30/2023,-0.08,USD
LDWY,Lendway Inc,11/6/2023,9/30/2023,,USD
LE,Lands` End Inc,11/29/2023,10/31/2023,-0.17,USD
LEA,Lear Corp,10/30/2023,9/30/2023,2.7,USD
LEAI,LEAI,11/14/2023,9/30/2023,,USD
LEAT,LEAT,11/7/2023,9/30/2023,,USD
LECO,Lincoln Electric Holdings Inc,10/25/2023,9/30/2023,2.27,USD
LEDS,Semileds Corp,11/6/2023,8/31/2023,,USD
LEE,Lee Enterprises Inc,12/6/2023,9/30/2023,1.4,USD
LEFUF,LEFUF,11/7/2023,9/30/2023,,CAD
LEG,Leggett & Platt Inc,10/30/2023,9/30/2023,0.4,USD
LEGH,Legacy Housing Corp,11/6/2023,9/30/2023,0.59,USD
LEGN,Legend Biotech Corp,11/13/2023,9/30/2023,-0.78,USD
LEJU,Leju Holdings Ltd,11/6/2023,9/30/2023,,USD
LEN,Lennar Corp - Class A,12/12/2023,11/30/2023,4.6,USD
LEN-B,Lennar Corp - Class B,12/13/2023,11/30/2023,4.1,USD
LENTY,LENTY,10/23/2023,9/30/2023,,RUB
LEO,BNY Mellon Strategic Municipals Inc,10/16/2023,9/30/2023,,USD
LESL,Leslies Inc,11/28/2023,9/30/2023,0.18,USD
LEU,Centrus Energy Corp - Class A,11/6/2023,9/30/2023,0.21,USD
LEV,Lion Electric Co (The),11/8/2023,9/30/2023,-0.09,USD
LEVI,Levi Strauss & Co. Cls A,10/5/2023,8/31/2023,0.27,USD
LEXX,Lexaria Bioscience Corp,11/27/2023,8/31/2023,-0.13,USD
LFCR,Lifecore Biomedical Inc,10/4/2023,8/31/2023,-0.23,USD
LFLY,Leafly Holdings Inc,11/8/2023,9/30/2023,-1.07,USD
LFMD,LifeMD Inc,11/8/2023,9/30/2023,-0.15,USD
LFST,LifeStance Health Group Inc,11/6/2023,9/30/2023,-0.07,USD
LFSWF,LFSWF,10/26/2023,8/31/2023,,CAD
LFT,Lument Finance Trust Inc,11/6/2023,9/30/2023,0.09,USD
LFUS,Littelfuse Inc,10/30/2023,9/30/2023,2.61,USD
LFVN,Lifevantage Corporation,10/31/2023,9/30/2023,0.15,USD
LGDTF,LGDTF,11/7/2023,9/30/2023,-0.01,USD
LGF-A,Lions Gate Entertainment Corp - Class A,11/1/2023,9/30/2023,,USD
LGF-B,Lions Gate Entertainment Corp - Class B,11/2/2023,9/30/2023,-0.0465,USD
LGFA,LGFA,11/2/2023,9/30/2023,-0.0465,USD
LGGNY,LGGNY,10/20/2023,9/30/2023,0,GBP
LGIH,LGI Homes Inc,10/30/2023,9/30/2023,2.29,USD
LGIQ,LGIQ,11/13/2023,9/30/2023,,USD
LGL,LGL Group Inc,11/13/2023,9/30/2023,0.03,USD
LGMK,LogicMark Inc,11/8/2023,9/30/2023,,USD
LGND,Ligand Pharmaceuticals Inc - Class B,11/6/2023,9/30/2023,0.64,USD
LGO,Largo Inc,11/7/2023,9/30/2023,-0.05,USD
LGRDY,LGRDY,11/8/2023,9/30/2023,0.2261,EUR
LGVN,Longeveron Inc - Class A,11/10/2023,9/30/2023,-0.2333,USD
LH,Laboratory Corp Of America Holdings,10/25/2023,9/30/2023,3.33,USD
LHC,Leo Holdings Corp II - Class A,11/12/2023,9/30/2023,,USD
LHCG,LHCG,10/31/2023,9/30/2023,,USD
LHDX,LHDX,11/13/2023,9/30/2023,,USD
LHDXQ,LHDXQ,10/2/2023,9/30/2023,-0.69,USD
LHX,L3Harris Technologies Inc,10/25/2023,9/30/2023,3.05,USD
LI,Li Auto Inc,12/7/2023,9/30/2023,0.3,CNY
LIAN,LianBio,11/10/2023,9/30/2023,-0.3,USD
LICT,LICT,11/28/2023,9/30/2023,,USD
LIDR,AEye Inc - Class A,11/8/2023,9/30/2023,-0.06,USD
LIFE,Atyr Pharma Inc,11/8/2023,9/30/2023,-0.23,USD
LIFW,MSP Recovery Inc - Class A,11/6/2023,9/30/2023,2.72,USD
LIFZF,LIFZF,11/1/2023,9/30/2023,,CAD
LII,Lennox International Inc,10/25/2023,9/30/2023,4.54,USD
LILA,Liberty Latin America Ltd - Class A,11/6/2023,9/30/2023,-0.11,USD
LILAK,Liberty Latin America Ltd - Class C,10/31/2023,9/30/2023,0.0656,USD
LILM,Lilium N.V - Class A,11/14/2023,9/30/2023,-0.1344,EUR
LIMAF,LIMAF,11/8/2023,9/30/2023,1.51,CAD
LIN,Linde Plc.,10/26/2023,9/30/2023,3.58,USD
LINC,Lincoln Educational Services Corp,11/6/2023,9/30/2023,0.03,USD
LIND,Lindblad Expeditions Holdings Inc,10/31/2023,9/30/2023,0.04,USD
LINK,Interlink Electronics,11/8/2023,9/30/2023,-0.03,USD
LINUF,LINUF,11/16/2023,9/30/2023,0,USD
LIQDQ,LIQDQ,11/2/2023,9/30/2023,0,USD
LIQT,LiqTech International Inc,11/8/2023,9/30/2023,-0.3,USD
LITB,LightInTheBox Holding Co Ltd,11/23/2023,9/30/2023,,USD
LITE,Lumentum Holdings Inc,11/6/2023,9/30/2023,0.27,USD
LITOF,LITOF,11/27/2023,9/30/2023,,CAD
LIVC,LIVC,11/20/2023,9/30/2023,,USD
LIVE,Live Ventures Inc,12/13/2023,9/30/2023,1.43,USD
LIVN,LivaNova PLC,11/1/2023,9/30/2023,0.64,USD
LIXT,Lixte Biotechnology Holdings Inc,11/6/2023,9/30/2023,,USD
LIZI,Lizhi Inc,11/14/2023,9/30/2023,,CNY
LKFN,Lakeland Financial Corp,10/25/2023,9/30/2023,0.9,USD
LKNCY,LKNCY,11/20/2023,9/30/2023,,CNY
LKQ,LKQ Corp,10/26/2023,9/30/2023,0.98,USD
LL,LL Flooring Holdings Inc,10/31/2023,9/30/2023,-0.38,USD
LLAP,Terran Orbital Corp - Class A,11/8/2023,9/30/2023,-0.1814,USD
LLESY,LLESY,11/29/2023,9/30/2023,0,AUD
LLY,Lilly(Eli) & Company,11/2/2023,9/30/2023,2.86,USD
LMAT,Lemaitre Vascular Inc,10/25/2023,9/30/2023,0.3,USD
LMB,Limbach Holdings Inc,11/7/2023,9/30/2023,0.32,USD
LMDX,LumiraDx Ltd,11/8/2023,9/30/2023,-0.11,USD
LMEFF,LMEFF,11/6/2023,9/30/2023,,CAD
LMFA,LM Funding America Inc,11/16/2023,9/30/2023,-0.35,USD
LMND,Lemonade Inc,11/6/2023,9/30/2023,-0.94,USD
LMNL,Liminal Biosciences Inc,11/7/2023,9/30/2023,,CAD
LMNR,Limoneira Company,12/20/2023,10/31/2023,-0.16,USD
LMPX,LMPX,11/14/2023,9/30/2023,0,USD
LMRXF,LMRXF,10/30/2023,9/30/2023,,CAD
LMSBF,LMSBF,11/27/2023,9/30/2023,,USD
LMST,LMST,10/17/2023,9/30/2023,,USD
LMT,Lockheed Martin Corp,10/16/2023,9/30/2023,6.66,USD
LNC,Lincoln National Corp,10/31/2023,9/30/2023,1.72,USD
LNDC,LNDC,10/4/2023,8/31/2023,,USD
LNDZF,LNDZF,10/16/2023,8/31/2023,,USD
LNG,Cheniere Energy Inc,11/1/2023,9/30/2023,2.48,USD
LNKB,Linkbancorp Inc,10/31/2023,9/30/2023,-0.38,USD
LNN,Lindsay Corporation,10/18/2023,8/31/2023,1.11,USD
LNSR,LENSAR Inc,11/7/2023,9/30/2023,-0.34,USD
LNSTY,LNSTY,10/19/2023,9/30/2023,0,GBP
LNT,Alliant Energy Corp,11/6/2023,9/30/2023,0.91,USD
LNTH,Lantheus Holdings Inc,11/1/2023,9/30/2023,1.32,USD
LNVGF,LNVGF,11/2/2023,9/30/2023,0.0222,USD
LNVGY,LNVGY,11/2/2023,9/30/2023,0.4434,USD
LNW,Light & Wonder Inc,11/7/2023,9/30/2023,0.37,USD
LNZA,LanzaTech Global Inc - Class A,11/6/2023,9/30/2023,-0.12,USD
LOAN,Manhattan Bridge Capital Inc,10/19/2023,9/30/2023,0.12,USD
LOB,Live Oak Bancshares Inc,10/24/2023,9/30/2023,0.46,USD
